"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"New Hampshire"	"33"	"2010"	"2010"	"27 years"	"27"	767
	"New Hampshire"	"33"	"2010"	"2010"	"28 years"	"28"	785
	"New Hampshire"	"33"	"2010"	"2010"	"29 years"	"29"	804
	"New Hampshire"	"33"	"2010"	"2010"	"30 years"	"30"	863
	"New Hampshire"	"33"	"2010"	"2010"	"31 years"	"31"	807
	"New Hampshire"	"33"	"2010"	"2010"	"32 years"	"32"	788
	"New Hampshire"	"33"	"2010"	"2010"	"33 years"	"33"	678
	"New Hampshire"	"33"	"2010"	"2010"	"34 years"	"34"	582
	"New Hampshire"	"33"	"2010"	"2010"	"35 years"	"35"	534
	"New Hampshire"	"33"	"2010"	"2010"	"36 years"	"36"	379
	"New Hampshire"	"33"	"2010"	"2010"	"37 years"	"37"	326
	"New Hampshire"	"33"	"2010"	"2010"	"38 years"	"38"	273
	"New Hampshire"	"33"	"2010"	"2010"	"39 years"	"39"	236
	"New Hampshire"	"33"	"2010"	"2010"	"40 years"	"40"	163
	"New Hampshire"	"33"	"2010"	"2010"	"41 years"	"41"	115
	"New Hampshire"	"33"	"2010"	"2010"	"42 years"	"42"	58
	"New Hampshire"	"33"	"2010"	"2010"	"43 years"	"43"	39
	"New Hampshire"	"33"	"2010"	"2010"	"44 years"	"44"	19
	"New Hampshire"	"33"	"2011"	"2011"	"15 years"	"15"	12
	"New Hampshire"	"33"	"2011"	"2011"	"16 years"	"16"	38
	"New Hampshire"	"33"	"2011"	"2011"	"17 years"	"17"	92
	"New Hampshire"	"33"	"2011"	"2011"	"18 years"	"18"	189
	"New Hampshire"	"33"	"2011"	"2011"	"19 years"	"19"	298
	"New Hampshire"	"33"	"2011"	"2011"	"20 years"	"20"	410
	"New Hampshire"	"33"	"2011"	"2011"	"21 years"	"21"	480
	"New Hampshire"	"33"	"2011"	"2011"	"22 years"	"22"	523
	"New Hampshire"	"33"	"2011"	"2011"	"23 years"	"23"	536
	"New Hampshire"	"33"	"2011"	"2011"	"24 years"	"24"	613
	"New Hampshire"	"33"	"2011"	"2011"	"25 years"	"25"	648
	"New Hampshire"	"33"	"2011"	"2011"	"26 years"	"26"	674
	"New Hampshire"	"33"	"2011"	"2011"	"27 years"	"27"	753
	"New Hampshire"	"33"	"2011"	"2011"	"28 years"	"28"	834
	"New Hampshire"	"33"	"2011"	"2011"	"29 years"	"29"	825
	"New Hampshire"	"33"	"2011"	"2011"	"30 years"	"30"	934
	"New Hampshire"	"33"	"2011"	"2011"	"31 years"	"31"	848
	"New Hampshire"	"33"	"2011"	"2011"	"32 years"	"32"	755
	"New Hampshire"	"33"	"2011"	"2011"	"33 years"	"33"	680
	"New Hampshire"	"33"	"2011"	"2011"	"34 years"	"34"	561
	"New Hampshire"	"33"	"2011"	"2011"	"35 years"	"35"	512
	"New Hampshire"	"33"	"2011"	"2011"	"36 years"	"36"	403
	"New Hampshire"	"33"	"2011"	"2011"	"37 years"	"37"	335
	"New Hampshire"	"33"	"2011"	"2011"	"38 years"	"38"	262
	"New Hampshire"	"33"	"2011"	"2011"	"39 years"	"39"	213
	"New Hampshire"	"33"	"2011"	"2011"	"40 years"	"40"	163
	"New Hampshire"	"33"	"2011"	"2011"	"41 years"	"41"	108
	"New Hampshire"	"33"	"2011"	"2011"	"42 years"	"42"	71
	"New Hampshire"	"33"	"2011"	"2011"	"43 years"	"43"	40
	"New Hampshire"	"33"	"2011"	"2011"	"44 years"	"44"	14
	"New Hampshire"	"33"	"2011"	"2011"	"45 years"	"45"	13
	"New Hampshire"	"33"	"2012"	"2012"	"15 years"	"15"	18
	"New Hampshire"	"33"	"2012"	"2012"	"16 years"	"16"	37
	"New Hampshire"	"33"	"2012"	"2012"	"17 years"	"17"	105
	"New Hampshire"	"33"	"2012"	"2012"	"18 years"	"18"	186
	"New Hampshire"	"33"	"2012"	"2012"	"19 years"	"19"	283
	"New Hampshire"	"33"	"2012"	"2012"	"20 years"	"20"	366
	"New Hampshire"	"33"	"2012"	"2012"	"21 years"	"21"	385
	"New Hampshire"	"33"	"2012"	"2012"	"22 years"	"22"	493
	"New Hampshire"	"33"	"2012"	"2012"	"23 years"	"23"	503
	"New Hampshire"	"33"	"2012"	"2012"	"24 years"	"24"	576
	"New Hampshire"	"33"	"2012"	"2012"	"25 years"	"25"	601
	"New Hampshire"	"33"	"2012"	"2012"	"26 years"	"26"	711
	"New Hampshire"	"33"	"2012"	"2012"	"27 years"	"27"	755
	"New Hampshire"	"33"	"2012"	"2012"	"28 years"	"28"	744
	"New Hampshire"	"33"	"2012"	"2012"	"29 years"	"29"	870
	"New Hampshire"	"33"	"2012"	"2012"	"30 years"	"30"	833
	"New Hampshire"	"33"	"2012"	"2012"	"31 years"	"31"	800
	"New Hampshire"	"33"	"2012"	"2012"	"32 years"	"32"	749
	"New Hampshire"	"33"	"2012"	"2012"	"33 years"	"33"	659
	"New Hampshire"	"33"	"2012"	"2012"	"34 years"	"34"	642
	"New Hampshire"	"33"	"2012"	"2012"	"35 years"	"35"	510
	"New Hampshire"	"33"	"2012"	"2012"	"36 years"	"36"	411
	"New Hampshire"	"33"	"2012"	"2012"	"37 years"	"37"	314
	"New Hampshire"	"33"	"2012"	"2012"	"38 years"	"38"	244
	"New Hampshire"	"33"	"2012"	"2012"	"39 years"	"39"	189
	"New Hampshire"	"33"	"2012"	"2012"	"40 years"	"40"	141
	"New Hampshire"	"33"	"2012"	"2012"	"41 years"	"41"	106
	"New Hampshire"	"33"	"2012"	"2012"	"42 years"	"42"	45
	"New Hampshire"	"33"	"2012"	"2012"	"43 years"	"43"	38
	"New Hampshire"	"33"	"2012"	"2012"	"44 years"	"44"	15
	"New Hampshire"	"33"	"2012"	"2012"	"45 years"	"45"	12
	"New Hampshire"	"33"	"2013"	"2013"	"15 years"	"15"	11
	"New Hampshire"	"33"	"2013"	"2013"	"16 years"	"16"	26
	"New Hampshire"	"33"	"2013"	"2013"	"17 years"	"17"	81
	"New Hampshire"	"33"	"2013"	"2013"	"18 years"	"18"	147
	"New Hampshire"	"33"	"2013"	"2013"	"19 years"	"19"	295
	"New Hampshire"	"33"	"2013"	"2013"	"20 years"	"20"	347
	"New Hampshire"	"33"	"2013"	"2013"	"21 years"	"21"	380
	"New Hampshire"	"33"	"2013"	"2013"	"22 years"	"22"	433
	"New Hampshire"	"33"	"2013"	"2013"	"23 years"	"23"	494
	"New Hampshire"	"33"	"2013"	"2013"	"24 years"	"24"	592
	"New Hampshire"	"33"	"2013"	"2013"	"25 years"	"25"	566
	"New Hampshire"	"33"	"2013"	"2013"	"26 years"	"26"	654
	"New Hampshire"	"33"	"2013"	"2013"	"27 years"	"27"	732
	"New Hampshire"	"33"	"2013"	"2013"	"28 years"	"28"	868
	"New Hampshire"	"33"	"2013"	"2013"	"29 years"	"29"	826
	"New Hampshire"	"33"	"2013"	"2013"	"30 years"	"30"	822
	"New Hampshire"	"33"	"2013"	"2013"	"31 years"	"31"	860
	"New Hampshire"	"33"	"2013"	"2013"	"32 years"	"32"	800
	"New Hampshire"	"33"	"2013"	"2013"	"33 years"	"33"	686
	"New Hampshire"	"33"	"2013"	"2013"	"34 years"	"34"	649
	"New Hampshire"	"33"	"2013"	"2013"	"35 years"	"35"	545
	"New Hampshire"	"33"	"2013"	"2013"	"36 years"	"36"	406
	"New Hampshire"	"33"	"2013"	"2013"	"37 years"	"37"	328
	"New Hampshire"	"33"	"2013"	"2013"	"38 years"	"38"	261
	"New Hampshire"	"33"	"2013"	"2013"	"39 years"	"39"	190
	"New Hampshire"	"33"	"2013"	"2013"	"40 years"	"40"	138
	"New Hampshire"	"33"	"2013"	"2013"	"41 years"	"41"	106
	"New Hampshire"	"33"	"2013"	"2013"	"42 years"	"42"	64
	"New Hampshire"	"33"	"2013"	"2013"	"43 years"	"43"	41
	"New Hampshire"	"33"	"2013"	"2013"	"44 years"	"44"	23
	"New Hampshire"	"33"	"2013"	"2013"	"45 years"	"45"	10
	"New Hampshire"	"33"	"2014"	"2014"	"16 years"	"16"	29
	"New Hampshire"	"33"	"2014"	"2014"	"17 years"	"17"	73
	"New Hampshire"	"33"	"2014"	"2014"	"18 years"	"18"	147
	"New Hampshire"	"33"	"2014"	"2014"	"19 years"	"19"	227
	"New Hampshire"	"33"	"2014"	"2014"	"20 years"	"20"	319
	"New Hampshire"	"33"	"2014"	"2014"	"21 years"	"21"	370
	"New Hampshire"	"33"	"2014"	"2014"	"22 years"	"22"	414
	"New Hampshire"	"33"	"2014"	"2014"	"23 years"	"23"	503
	"New Hampshire"	"33"	"2014"	"2014"	"24 years"	"24"	579
	"New Hampshire"	"33"	"2014"	"2014"	"25 years"	"25"	612
	"New Hampshire"	"33"	"2014"	"2014"	"26 years"	"26"	662
	"New Hampshire"	"33"	"2014"	"2014"	"27 years"	"27"	742
	"New Hampshire"	"33"	"2014"	"2014"	"28 years"	"28"	829
	"New Hampshire"	"33"	"2014"	"2014"	"29 years"	"29"	840
	"New Hampshire"	"33"	"2014"	"2014"	"30 years"	"30"	849
	"New Hampshire"	"33"	"2014"	"2014"	"31 years"	"31"	816
	"New Hampshire"	"33"	"2014"	"2014"	"32 years"	"32"	838
	"New Hampshire"	"33"	"2014"	"2014"	"33 years"	"33"	757
	"New Hampshire"	"33"	"2014"	"2014"	"34 years"	"34"	642
	"New Hampshire"	"33"	"2014"	"2014"	"35 years"	"35"	543
	"New Hampshire"	"33"	"2014"	"2014"	"36 years"	"36"	404
	"New Hampshire"	"33"	"2014"	"2014"	"37 years"	"37"	348
	"New Hampshire"	"33"	"2014"	"2014"	"38 years"	"38"	248
	"New Hampshire"	"33"	"2014"	"2014"	"39 years"	"39"	169
	"New Hampshire"	"33"	"2014"	"2014"	"40 years"	"40"	128
	"New Hampshire"	"33"	"2014"	"2014"	"41 years"	"41"	77
	"New Hampshire"	"33"	"2014"	"2014"	"42 years"	"42"	50
	"New Hampshire"	"33"	"2014"	"2014"	"43 years"	"43"	33
	"New Hampshire"	"33"	"2014"	"2014"	"44 years"	"44"	14
	"New Hampshire"	"33"	"2014"	"2014"	"45 years"	"45"	17
	"New Hampshire"	"33"	"2015"	"2015"	"15 years"	"15"	10
	"New Hampshire"	"33"	"2015"	"2015"	"16 years"	"16"	27
	"New Hampshire"	"33"	"2015"	"2015"	"17 years"	"17"	64
	"New Hampshire"	"33"	"2015"	"2015"	"18 years"	"18"	130
	"New Hampshire"	"33"	"2015"	"2015"	"19 years"	"19"	237
	"New Hampshire"	"33"	"2015"	"2015"	"20 years"	"20"	288
	"New Hampshire"	"33"	"2015"	"2015"	"21 years"	"21"	332
	"New Hampshire"	"33"	"2015"	"2015"	"22 years"	"22"	394
	"New Hampshire"	"33"	"2015"	"2015"	"23 years"	"23"	465
	"New Hampshire"	"33"	"2015"	"2015"	"24 years"	"24"	518
	"New Hampshire"	"33"	"2015"	"2015"	"25 years"	"25"	548
	"New Hampshire"	"33"	"2015"	"2015"	"26 years"	"26"	750
	"New Hampshire"	"33"	"2015"	"2015"	"27 years"	"27"	712
	"New Hampshire"	"33"	"2015"	"2015"	"28 years"	"28"	833
	"New Hampshire"	"33"	"2015"	"2015"	"29 years"	"29"	897
	"New Hampshire"	"33"	"2015"	"2015"	"30 years"	"30"	899
	"New Hampshire"	"33"	"2015"	"2015"	"31 years"	"31"	873
	"New Hampshire"	"33"	"2015"	"2015"	"32 years"	"32"	823
	"New Hampshire"	"33"	"2015"	"2015"	"33 years"	"33"	740
	"New Hampshire"	"33"	"2015"	"2015"	"34 years"	"34"	693
	"New Hampshire"	"33"	"2015"	"2015"	"35 years"	"35"	554
	"New Hampshire"	"33"	"2015"	"2015"	"36 years"	"36"	453
	"New Hampshire"	"33"	"2015"	"2015"	"37 years"	"37"	354
	"New Hampshire"	"33"	"2015"	"2015"	"38 years"	"38"	259
	"New Hampshire"	"33"	"2015"	"2015"	"39 years"	"39"	195
	"New Hampshire"	"33"	"2015"	"2015"	"40 years"	"40"	139
	"New Hampshire"	"33"	"2015"	"2015"	"41 years"	"41"	87
	"New Hampshire"	"33"	"2015"	"2015"	"42 years"	"42"	59
	"New Hampshire"	"33"	"2015"	"2015"	"43 years"	"43"	47
	"New Hampshire"	"33"	"2015"	"2015"	"44 years"	"44"	28
	"New Hampshire"	"33"	"2016"	"2016"	"15 years"	"15"	10
	"New Hampshire"	"33"	"2016"	"2016"	"16 years"	"16"	18
	"New Hampshire"	"33"	"2016"	"2016"	"17 years"	"17"	57
	"New Hampshire"	"33"	"2016"	"2016"	"18 years"	"18"	114
	"New Hampshire"	"33"	"2016"	"2016"	"19 years"	"19"	193
	"New Hampshire"	"33"	"2016"	"2016"	"20 years"	"20"	278
	"New Hampshire"	"33"	"2016"	"2016"	"21 years"	"21"	303
	"New Hampshire"	"33"	"2016"	"2016"	"22 years"	"22"	407
	"New Hampshire"	"33"	"2016"	"2016"	"23 years"	"23"	416
	"New Hampshire"	"33"	"2016"	"2016"	"24 years"	"24"	494
	"New Hampshire"	"33"	"2016"	"2016"	"25 years"	"25"	556
	"New Hampshire"	"33"	"2016"	"2016"	"26 years"	"26"	659
	"New Hampshire"	"33"	"2016"	"2016"	"27 years"	"27"	697
	"New Hampshire"	"33"	"2016"	"2016"	"28 years"	"28"	796
	"New Hampshire"	"33"	"2016"	"2016"	"29 years"	"29"	861
	"New Hampshire"	"33"	"2016"	"2016"	"30 years"	"30"	968
	"New Hampshire"	"33"	"2016"	"2016"	"31 years"	"31"	904
	"New Hampshire"	"33"	"2016"	"2016"	"32 years"	"32"	829
	"New Hampshire"	"33"	"2016"	"2016"	"33 years"	"33"	770
	"New Hampshire"	"33"	"2016"	"2016"	"34 years"	"34"	705
	"New Hampshire"	"33"	"2016"	"2016"	"35 years"	"35"	619
	"New Hampshire"	"33"	"2016"	"2016"	"36 years"	"36"	468
	"New Hampshire"	"33"	"2016"	"2016"	"37 years"	"37"	345
	"New Hampshire"	"33"	"2016"	"2016"	"38 years"	"38"	261
	"New Hampshire"	"33"	"2016"	"2016"	"39 years"	"39"	213
	"New Hampshire"	"33"	"2016"	"2016"	"40 years"	"40"	126
	"New Hampshire"	"33"	"2016"	"2016"	"41 years"	"41"	90
	"New Hampshire"	"33"	"2016"	"2016"	"42 years"	"42"	46
	"New Hampshire"	"33"	"2016"	"2016"	"43 years"	"43"	22
	"New Hampshire"	"33"	"2016"	"2016"	"44 years"	"44"	21
	"New Jersey"	"34"	"2007"	"2007"	"13 years"	"13"	13
	"New Jersey"	"34"	"2007"	"2007"	"14 years"	"14"	97
	"New Jersey"	"34"	"2007"	"2007"	"15 years"	"15"	321
	"New Jersey"	"34"	"2007"	"2007"	"16 years"	"16"	659
	"New Jersey"	"34"	"2007"	"2007"	"17 years"	"17"	1253
	"New Jersey"	"34"	"2007"	"2007"	"18 years"	"18"	2064
	"New Jersey"	"34"	"2007"	"2007"	"19 years"	"19"	2958
	"New Jersey"	"34"	"2007"	"2007"	"20 years"	"20"	3379
	"New Jersey"	"34"	"2007"	"2007"	"21 years"	"21"	3671
	"New Jersey"	"34"	"2007"	"2007"	"22 years"	"22"	3982
	"New Jersey"	"34"	"2007"	"2007"	"23 years"	"23"	4201
	"New Jersey"	"34"	"2007"	"2007"	"24 years"	"24"	4598
	"New Jersey"	"34"	"2007"	"2007"	"25 years"	"25"	4963
	"New Jersey"	"34"	"2007"	"2007"	"26 years"	"26"	5369
	"New Jersey"	"34"	"2007"	"2007"	"27 years"	"27"	5994
	"New Jersey"	"34"	"2007"	"2007"	"28 years"	"28"	6612
	"New Jersey"	"34"	"2007"	"2007"	"29 years"	"29"	6956
	"New Jersey"	"34"	"2007"	"2007"	"30 years"	"30"	7169
	"New Jersey"	"34"	"2007"	"2007"	"31 years"	"31"	7372
	"New Jersey"	"34"	"2007"	"2007"	"32 years"	"32"	7048
	"New Jersey"	"34"	"2007"	"2007"	"33 years"	"33"	6467
	"New Jersey"	"34"	"2007"	"2007"	"34 years"	"34"	6020
	"New Jersey"	"34"	"2007"	"2007"	"35 years"	"35"	5656
	"New Jersey"	"34"	"2007"	"2007"	"36 years"	"36"	4817
	"New Jersey"	"34"	"2007"	"2007"	"37 years"	"37"	4039
	"New Jersey"	"34"	"2007"	"2007"	"38 years"	"38"	3109
	"New Jersey"	"34"	"2007"	"2007"	"39 years"	"39"	2516
	"New Jersey"	"34"	"2007"	"2007"	"40 years"	"40"	1714
	"New Jersey"	"34"	"2007"	"2007"	"41 years"	"41"	1145
	"New Jersey"	"34"	"2007"	"2007"	"42 years"	"42"	790
	"New Jersey"	"34"	"2007"	"2007"	"43 years"	"43"	470
	"New Jersey"	"34"	"2007"	"2007"	"44 years"	"44"	255
	"New Jersey"	"34"	"2007"	"2007"	"45 years"	"45"	169
	"New Jersey"	"34"	"2007"	"2007"	"46 years"	"46"	92
	"New Jersey"	"34"	"2007"	"2007"	"47 years"	"47"	44
	"New Jersey"	"34"	"2007"	"2007"	"48 years"	"48"	24
	"New Jersey"	"34"	"2007"	"2007"	"49 years"	"49"	17
	"New Jersey"	"34"	"2007"	"2007"	"50 years and over"	"50+"	31
	"New Jersey"	"34"	"2008"	"2008"	"14 years"	"14"	63
	"New Jersey"	"34"	"2008"	"2008"	"15 years"	"15"	267
	"New Jersey"	"34"	"2008"	"2008"	"16 years"	"16"	697
	"New Jersey"	"34"	"2008"	"2008"	"17 years"	"17"	1172
	"New Jersey"	"34"	"2008"	"2008"	"18 years"	"18"	2022
	"New Jersey"	"34"	"2008"	"2008"	"19 years"	"19"	2850
	"New Jersey"	"34"	"2008"	"2008"	"20 years"	"20"	3247
	"New Jersey"	"34"	"2008"	"2008"	"21 years"	"21"	3583
	"New Jersey"	"34"	"2008"	"2008"	"22 years"	"22"	3827
	"New Jersey"	"34"	"2008"	"2008"	"23 years"	"23"	4027
	"New Jersey"	"34"	"2008"	"2008"	"24 years"	"24"	4369
	"New Jersey"	"34"	"2008"	"2008"	"25 years"	"25"	4734
	"New Jersey"	"34"	"2008"	"2008"	"26 years"	"26"	5306
	"New Jersey"	"34"	"2008"	"2008"	"27 years"	"27"	5868
	"New Jersey"	"34"	"2008"	"2008"	"28 years"	"28"	6540
	"New Jersey"	"34"	"2008"	"2008"	"29 years"	"29"	6824
	"New Jersey"	"34"	"2008"	"2008"	"30 years"	"30"	6955
	"New Jersey"	"34"	"2008"	"2008"	"31 years"	"31"	7206
	"New Jersey"	"34"	"2008"	"2008"	"32 years"	"32"	6773
	"New Jersey"	"34"	"2008"	"2008"	"33 years"	"33"	6403
	"New Jersey"	"34"	"2008"	"2008"	"34 years"	"34"	5941
	"New Jersey"	"34"	"2008"	"2008"	"35 years"	"35"	5304
	"New Jersey"	"34"	"2008"	"2008"	"36 years"	"36"	4417
	"New Jersey"	"34"	"2008"	"2008"	"37 years"	"37"	4017
	"New Jersey"	"34"	"2008"	"2008"	"38 years"	"38"	3178
	"New Jersey"	"34"	"2008"	"2008"	"39 years"	"39"	2413
	"New Jersey"	"34"	"2008"	"2008"	"40 years"	"40"	1729
	"New Jersey"	"34"	"2008"	"2008"	"41 years"	"41"	1133
	"New Jersey"	"34"	"2008"	"2008"	"42 years"	"42"	766
	"New Jersey"	"34"	"2008"	"2008"	"43 years"	"43"	523
	"New Jersey"	"34"	"2008"	"2008"	"44 years"	"44"	259
	"New Jersey"	"34"	"2008"	"2008"	"45 years"	"45"	136
	"New Jersey"	"34"	"2008"	"2008"	"46 years"	"46"	67
	"New Jersey"	"34"	"2008"	"2008"	"47 years"	"47"	37
	"New Jersey"	"34"	"2008"	"2008"	"48 years"	"48"	27
	"New Jersey"	"34"	"2008"	"2008"	"49 years"	"49"	13
	"New Jersey"	"34"	"2008"	"2008"	"50 years and over"	"50+"	11
	"New Jersey"	"34"	"2009"	"2009"	"13 years"	"13"	11
	"New Jersey"	"34"	"2009"	"2009"	"14 years"	"14"	62
	"New Jersey"	"34"	"2009"	"2009"	"15 years"	"15"	223
	"New Jersey"	"34"	"2009"	"2009"	"16 years"	"16"	601
	"New Jersey"	"34"	"2009"	"2009"	"17 years"	"17"	1105
	"New Jersey"	"34"	"2009"	"2009"	"18 years"	"18"	1811
	"New Jersey"	"34"	"2009"	"2009"	"19 years"	"19"	2668
	"New Jersey"	"34"	"2009"	"2009"	"20 years"	"20"	3223
	"New Jersey"	"34"	"2009"	"2009"	"21 years"	"21"	3417
	"New Jersey"	"34"	"2009"	"2009"	"22 years"	"22"	3793
	"New Jersey"	"34"	"2009"	"2009"	"23 years"	"23"	3992
	"New Jersey"	"34"	"2009"	"2009"	"24 years"	"24"	4143
	"New Jersey"	"34"	"2009"	"2009"	"25 years"	"25"	4600
	"New Jersey"	"34"	"2009"	"2009"	"26 years"	"26"	5184
	"New Jersey"	"34"	"2009"	"2009"	"27 years"	"27"	5664
	"New Jersey"	"34"	"2009"	"2009"	"28 years"	"28"	6340
	"New Jersey"	"34"	"2009"	"2009"	"29 years"	"29"	6919
	"New Jersey"	"34"	"2009"	"2009"	"30 years"	"30"	7165
	"New Jersey"	"34"	"2009"	"2009"	"31 years"	"31"	7230
	"New Jersey"	"34"	"2009"	"2009"	"32 years"	"32"	6924
	"New Jersey"	"34"	"2009"	"2009"	"33 years"	"33"	6196
	"New Jersey"	"34"	"2009"	"2009"	"34 years"	"34"	5731
	"New Jersey"	"34"	"2009"	"2009"	"35 years"	"35"	5073
	"New Jersey"	"34"	"2009"	"2009"	"36 years"	"36"	4346
	"New Jersey"	"34"	"2009"	"2009"	"37 years"	"37"	3752
	"New Jersey"	"34"	"2009"	"2009"	"38 years"	"38"	3100
	"New Jersey"	"34"	"2009"	"2009"	"39 years"	"39"	2333
	"New Jersey"	"34"	"2009"	"2009"	"40 years"	"40"	1753
	"New Jersey"	"34"	"2009"	"2009"	"41 years"	"41"	1119
	"New Jersey"	"34"	"2009"	"2009"	"42 years"	"42"	740
	"New Jersey"	"34"	"2009"	"2009"	"43 years"	"43"	502
	"New Jersey"	"34"	"2009"	"2009"	"44 years"	"44"	274
	"New Jersey"	"34"	"2009"	"2009"	"45 years"	"45"	139
	"New Jersey"	"34"	"2009"	"2009"	"46 years"	"46"	92
	"New Jersey"	"34"	"2009"	"2009"	"47 years"	"47"	50
	"New Jersey"	"34"	"2009"	"2009"	"48 years"	"48"	25
	"New Jersey"	"34"	"2009"	"2009"	"49 years"	"49"	15
	"New Jersey"	"34"	"2009"	"2009"	"50 years and over"	"50+"	15
	"New Jersey"	"34"	"2010"	"2010"	"13 years"	"13"	13
	"New Jersey"	"34"	"2010"	"2010"	"14 years"	"14"	58
	"New Jersey"	"34"	"2010"	"2010"	"15 years"	"15"	220
	"New Jersey"	"34"	"2010"	"2010"	"16 years"	"16"	539
	"New Jersey"	"34"	"2010"	"2010"	"17 years"	"17"	973
	"New Jersey"	"34"	"2010"	"2010"	"18 years"	"18"	1599
	"New Jersey"	"34"	"2010"	"2010"	"19 years"	"19"	2462
	"New Jersey"	"34"	"2010"	"2010"	"20 years"	"20"	3045
	"New Jersey"	"34"	"2010"	"2010"	"21 years"	"21"	3296
	"New Jersey"	"34"	"2010"	"2010"	"22 years"	"22"	3595
	"New Jersey"	"34"	"2010"	"2010"	"23 years"	"23"	3736
	"New Jersey"	"34"	"2010"	"2010"	"24 years"	"24"	4101
	"New Jersey"	"34"	"2010"	"2010"	"25 years"	"25"	4313
	"New Jersey"	"34"	"2010"	"2010"	"26 years"	"26"	4927
	"New Jersey"	"34"	"2010"	"2010"	"27 years"	"27"	5443
	"New Jersey"	"34"	"2010"	"2010"	"28 years"	"28"	6036
	"New Jersey"	"34"	"2010"	"2010"	"29 years"	"29"	6736
	"New Jersey"	"34"	"2010"	"2010"	"30 years"	"30"	7036
	"New Jersey"	"34"	"2010"	"2010"	"31 years"	"31"	7012
	"New Jersey"	"34"	"2010"	"2010"	"32 years"	"32"	6824
	"New Jersey"	"34"	"2010"	"2010"	"33 years"	"33"	6415
	"New Jersey"	"34"	"2010"	"2010"	"34 years"	"34"	5696
	"New Jersey"	"34"	"2010"	"2010"	"35 years"	"35"	5041
	"New Jersey"	"34"	"2010"	"2010"	"36 years"	"36"	4374
	"New Jersey"	"34"	"2010"	"2010"	"37 years"	"37"	3374
	"New Jersey"	"34"	"2010"	"2010"	"38 years"	"38"	2988
	"New Jersey"	"34"	"2010"	"2010"	"39 years"	"39"	2400
	"New Jersey"	"34"	"2010"	"2010"	"40 years"	"40"	1640
	"New Jersey"	"34"	"2010"	"2010"	"41 years"	"41"	1245
	"New Jersey"	"34"	"2010"	"2010"	"42 years"	"42"	714
	"New Jersey"	"34"	"2010"	"2010"	"43 years"	"43"	457
	"New Jersey"	"34"	"2010"	"2010"	"44 years"	"44"	269
	"New Jersey"	"34"	"2010"	"2010"	"45 years"	"45"	151
	"New Jersey"	"34"	"2010"	"2010"	"46 years"	"46"	80
	"New Jersey"	"34"	"2010"	"2010"	"47 years"	"47"	39
	"New Jersey"	"34"	"2010"	"2010"	"48 years"	"48"	24
	"New Jersey"	"34"	"2010"	"2010"	"49 years"	"49"	16
	"New Jersey"	"34"	"2010"	"2010"	"50 years and over"	"50+"	30
	"New Jersey"	"34"	"2011"	"2011"	"13 years"	"13"	10
	"New Jersey"	"34"	"2011"	"2011"	"14 years"	"14"	50
	"New Jersey"	"34"	"2011"	"2011"	"15 years"	"15"	189
	"New Jersey"	"34"	"2011"	"2011"	"16 years"	"16"	525
	"New Jersey"	"34"	"2011"	"2011"	"17 years"	"17"	853
	"New Jersey"	"34"	"2011"	"2011"	"18 years"	"18"	1485
	"New Jersey"	"34"	"2011"	"2011"	"19 years"	"19"	2306
	"New Jersey"	"34"	"2011"	"2011"	"20 years"	"20"	2861
	"New Jersey"	"34"	"2011"	"2011"	"21 years"	"21"	3148
	"New Jersey"	"34"	"2011"	"2011"	"22 years"	"22"	3534
	"New Jersey"	"34"	"2011"	"2011"	"23 years"	"23"	3880
	"New Jersey"	"34"	"2011"	"2011"	"24 years"	"24"	3930
	"New Jersey"	"34"	"2011"	"2011"	"25 years"	"25"	4309
	"New Jersey"	"34"	"2011"	"2011"	"26 years"	"26"	4792
	"New Jersey"	"34"	"2011"	"2011"	"27 years"	"27"	5396
	"New Jersey"	"34"	"2011"	"2011"	"28 years"	"28"	6114
	"New Jersey"	"34"	"2011"	"2011"	"29 years"	"29"	6644
	"New Jersey"	"34"	"2011"	"2011"	"30 years"	"30"	7099
	"New Jersey"	"34"	"2011"	"2011"	"31 years"	"31"	7249
	"New Jersey"	"34"	"2011"	"2011"	"32 years"	"32"	6777
	"New Jersey"	"34"	"2011"	"2011"	"33 years"	"33"	6407
	"New Jersey"	"34"	"2011"	"2011"	"34 years"	"34"	5773
	"New Jersey"	"34"	"2011"	"2011"	"35 years"	"35"	5005
	"New Jersey"	"34"	"2011"	"2011"	"36 years"	"36"	4287
	"New Jersey"	"34"	"2011"	"2011"	"37 years"	"37"	3581
	"New Jersey"	"34"	"2011"	"2011"	"38 years"	"38"	2756
	"New Jersey"	"34"	"2011"	"2011"	"39 years"	"39"	2208
	"New Jersey"	"34"	"2011"	"2011"	"40 years"	"40"	1707
	"New Jersey"	"34"	"2011"	"2011"	"41 years"	"41"	1134
	"New Jersey"	"34"	"2011"	"2011"	"42 years"	"42"	786
	"New Jersey"	"34"	"2011"	"2011"	"43 years"	"43"	452
	"New Jersey"	"34"	"2011"	"2011"	"44 years"	"44"	263
	"New Jersey"	"34"	"2011"	"2011"	"45 years"	"45"	156
	"New Jersey"	"34"	"2011"	"2011"	"46 years"	"46"	94
	"New Jersey"	"34"	"2011"	"2011"	"47 years"	"47"	42
	"New Jersey"	"34"	"2011"	"2011"	"48 years"	"48"	32
